date,GPP,SW_IN_F,PPFD_IN_F_MDS,PPFD_IN_F_MDS_QC,PAR_BK,PAR,JAXAPAR,window_start,window_end,NIRV,window_id,match_count,NIRvP_PAR,NIRvP_JAXAPAR
2001-02-20,0.5106470973032631,209.82588324944163,402.42552561483575,0.0,402.42552561483575,94.42164746224874,,,,,,0,,
2001-02-21,0.4982987299707256,202.9518801588564,394.7615185656263,0.0,394.7615185656263,91.32834607148538,,,,,,0,,
2001-02-22,0.529835442773339,216.30356454352523,415.3233943798882,0.0,415.3233943798882,97.33660404458637,,,,,,0,,
2001-02-23,0.5224193139710355,208.95287277301136,403.1527428217223,0.0,403.1527428217223,94.02879274785512,,,,,,0,,
2001-02-24,0.1926179704703644,33.51636811066408,73.93445946415873,0.0,73.93445946415873,15.082365649798838,,,,,,0,,
2001-02-25,0.5620062429969179,229.7509847655891,444.7890733365578,0.0,444.7890733365578,103.38794314451508,,,,,,0,,
2001-02-26,0.5539534216838027,223.5639830194412,426.0379698512447,0.0,426.0379698512447,100.60379235874854,,,,,,0,,
2001-02-27,0.5674609925380204,223.0287658572195,426.4766619428986,0.0,426.4766619428986,100.36294463574878,,,,,,0,,
2001-02-28,0.4025802484445903,126.65575072293466,263.9669457667811,0.0,263.9669457667811,56.9950878253206,,,,,,0,,
2001-03-01,0.1319666278222444,27.19593156501649,62.32193915413989,0.0,62.32193915413989,12.23816920425742,,,,,,0,,
2001-03-02,0.5299780277414394,212.94244424439952,411.6835231942426,0.0,411.6835231942426,95.8240999099798,,,,,,0,,
2001-03-03,0.4187602881367547,152.48908186207194,304.05332574434505,0.0,304.05332574434505,68.62008683793238,,,,,,0,,
2001-03-04,0.1869602623420286,62.99850947025688,129.9040096135188,0.0,129.9040096135188,28.3493292616156,,,,,,0,,
2001-03-05,0.4460208397106915,245.78173326949263,470.7646233309053,0.0,470.7646233309053,110.60177997127168,,,,,,0,,
2001-03-06,0.376541412149638,226.5089203019936,435.1621431137112,0.0,435.1621431137112,101.92901413589712,,,,,,0,,
2001-03-07,0.2968310395232138,178.44195782144848,351.3257121505829,0.0,351.3257121505829,80.29888101965182,,,,,,0,,
2001-03-08,0.361983878006913,208.86011342207576,406.0763026376558,0.0,406.0763026376558,93.98705103993407,,,,,,0,,
2001-03-09,0.4977872583586485,212.3611027697721,406.90468798950224,0.0,406.90468798950224,95.56249624639744,,,,,,0,,
2001-03-10,0.6356175999113348,236.0600148787099,454.9320312241704,0.0,454.9320312241704,106.22700669541943,,,,,,0,,
2001-03-11,0.7183397375881254,213.28322913311408,414.2486891341389,0.0,414.2486891341389,95.97745310990132,,,,,,0,,
2001-03-12,0.5981931449209392,109.972716599237,218.714111581755,0.0,218.714111581755,49.48772246965665,,,,,,0,,
2001-03-13,1.112439916445577,262.2926544770596,505.7100108410224,0.0,505.7100108410224,118.03169451467684,,,,,,0,,
2001-03-14,1.2147069025363149,246.6165635784465,479.7239560532997,0.0,479.7239560532997,110.97745361030093,,,,,,0,,
2001-03-15,1.3342636765677904,238.26487014628924,478.48603538982456,0.0,478.48603538982456,107.21919156583016,,,,,,0,,
2001-03-16,1.54266318044047,264.94691442698223,522.9000751702106,0.0,522.9000751702106,119.226111492142,,,,,,0,,
2001-03-17,0.9313630987055028,92.36656410992128,207.72528561142565,0.0,207.72528561142565,41.56495384946458,,,,,,0,,
2001-03-18,1.6614371217320412,240.64185331439745,485.0402091542872,0.0,485.0402091542872,108.28883399147884,,,,,,0,,
2001-03-19,1.9477249397183305,262.1949306292613,519.2039533331981,0.0,519.2039533331981,117.9877187831676,,,,,,0,,
2001-03-20,2.089369089559104,241.20733248628665,473.34129481203735,0.0,473.34129481203735,108.543299618829,,,,,,0,,
2001-03-21,2.188694661413101,238.47191635022543,467.2211946963011,0.0,467.2211946963011,107.31236235760144,,,,,,0,,
2001-03-22,2.3172816894694934,134.67191240253524,271.24128134672804,0.0,271.24128134672804,60.60236058114086,,,,,,0,,
2001-03-23,2.5599606838905697,142.94840778472508,297.7803802204624,0.0,297.7803802204624,64.3267835031263,,,,,,0,,
2001-03-24,3.299323315396787,228.2380878130593,465.4595830648506,0.0,465.4595830648506,102.70713951587668,,,,,,0,,
2001-03-25,1.8948007182476865,82.54761531700682,188.0753050389853,0.0,188.0753050389853,37.14642689265307,,,,,,0,,
2001-03-26,2.6227489436971605,153.60168308182605,323.0294497246305,0.0,323.0294497246305,69.12075738682172,,,,,,0,,
2001-03-27,3.8537234422965096,270.976175074155,545.1177315637455,0.0,545.1177315637455,121.93927878336974,,,,,,0,,
2001-03-28,3.6279906500935057,252.59820825296129,520.0444501731535,0.0,520.0444501731535,113.66919371383258,,,,,,0,,
2001-03-29,0.7887640592496102,34.25247804525614,81.92764672233398,0.0,81.92764672233398,15.413615120365264,,,,,,0,,
2001-03-30,2.7868894397106443,212.1641823686657,429.0308070409416,0.0,429.0308070409416,95.47388206589956,,,,,,0,,
2001-03-31,0.5333982075588658,41.49751823271305,97.4167940792005,0.0,97.4167940792005,18.67388320472088,,,,,,0,,
2001-04-01,3.0448960653080968,288.53074582945527,570.665871775708,0.0,570.665871775708,129.83883562325488,,,,,,0,,
2001-04-02,3.439444596212148,285.620022587478,576.674081420369,0.0,576.674081420369,128.5290101643651,,,,,,0,,
2001-04-03,3.544399462507734,260.3576321915411,528.5026505508754,0.0,528.5026505508754,117.1609344861935,,,,,,0,,
2001-04-04,4.360273489611762,305.3278673980383,575.2312168749044,0.0,575.2312168749044,137.39754032911722,,,,,,0,,
2001-04-05,4.621810468800187,289.86953482218064,576.0281601278099,0.0,576.0281601278099,130.4412906699813,,,,,,0,,
2001-04-06,4.947208143030141,292.869038025538,579.4316419561691,0.0,579.4316419561691,131.79106711149208,,,,,,0,,
2001-04-07,4.671301357498257,235.82489007214667,481.3030730318271,0.0,481.3030730318271,106.121200532466,,,,,,0,,
2001-04-08,4.971218108395251,232.04215472936616,474.51362702250384,0.0,474.51362702250384,104.41896962821475,,,,,,0,,
2001-04-09,4.374855108483886,203.3814380231001,430.3839583545914,0.0,430.3839583545914,91.52164711039504,,,,,,0,,
2001-04-10,4.63574989354782,275.04462852080644,559.2953110275158,0.0,559.2953110275158,123.7700828343629,,,,,,0,,
2001-04-11,4.4312106532257385,272.594078140954,558.8916872963297,0.0,558.8916872963297,122.66733516342931,,,,,,0,,
2001-04-12,3.223124192144032,187.3774714668588,406.56684054372136,0.0,406.56684054372136,84.31986216008646,,,,,,0,,
2001-04-13,4.941145777639872,316.37796697020514,642.9057618038089,0.0,642.9057618038089,142.3700851365923,,,,,,0,,
2001-04-14,4.165757336792135,253.38838593165056,521.9949716782811,0.0,521.9949716782811,114.02477366924276,,,,,,0,,
2001-04-15,5.03164996555475,325.36507272720314,658.1636306301983,0.0,658.1636306301983,146.4142827272414,,,,,,0,,
2001-04-16,5.368841908269863,302.8238993088403,620.7949092760672,0.0,620.7949092760672,136.27075468897814,,,,,,0,,
2001-04-17,5.34206611556826,202.96924123342595,422.8284498353796,0.0,422.8284498353796,91.33615855504168,,,,,,0,,
2001-04-18,5.8253550437010615,178.7028718044359,386.8792937789104,0.0,386.8792937789104,80.41629231199614,,,,,,0,,
2001-04-19,5.505372397314585,174.78322829554463,379.31167807802495,0.0,379.31167807802495,78.65245273299509,,,,,,0,,
2001-04-20,6.607029607488628,270.9955261846381,556.1849069781593,0.0,556.1849069781593,121.94798678308716,,,,,,0,,
2001-04-21,1.433671009555934,34.27480048965656,84.07880290100957,0.0,84.07880290100957,15.423660220345454,,,,,,0,,
2001-04-22,5.889027376895599,283.6656720265743,569.4442307557898,0.0,569.4442307557898,127.64955241195844,,,,,,0,,
2001-04-23,6.5254441175763045,308.2951228910435,620.7209455495064,0.0,620.7209455495064,138.73280530096957,,,,,,0,,
2001-04-24,5.527190227628652,232.23411712298773,491.71170290109313,0.0,491.71170290109313,104.50535270534448,,,,,,0,,
2001-04-25,1.439832342311574,28.88640777394173,72.79249721144619,0.0,72.79249721144619,12.99888349827378,,,,,,0,,
2001-04-26,4.280908705293151,119.07241931751663,250.5010679856248,0.0,250.5010679856248,53.58258869288249,,,,,,0,,
2001-04-27,6.752451870848302,216.1110963484969,434.2019177909622,0.0,434.2019177909622,97.2499933568236,,,,,,0,,
2001-04-28,7.23422521148494,280.2916567877011,569.3546255193633,0.0,569.3546255193633,126.13124555446548,,,,,,0,,
2001-04-29,4.314293131450216,121.22817158823194,267.15328791504686,0.0,267.15328791504686,54.55267721470437,,,,,,0,,
2001-04-30,1.501155858133791,29.263391775467053,73.00935178452815,0.0,73.00935178452815,13.168526298960174,,,,,,0,,
2001-05-01,5.787281030845309,290.98263464751625,574.9539909844747,0.0,574.9539909844747,130.94218559138233,,,,,,0,,
2001-05-02,1.372784570117621,31.50099123672886,73.49386957365383,0.0,73.49386957365383,14.175446056527989,,,,,,0,,
2001-05-03,2.7141591403210463,90.75743824305624,195.6108686551448,0.0,195.6108686551448,40.84084720937531,,,,,,0,,
2001-05-04,5.711870848496559,240.4945346793778,479.2631905383884,0.0,479.2631905383884,108.22254060572,,,,,,0,,
2001-05-05,5.722474277834931,195.1557425198454,394.17729900947984,0.0,394.17729900947984,87.82008413393044,,,,,,0,,
2001-05-06,6.432313869255742,210.11408275862493,417.6351220185552,0.0,417.6351220185552,94.55133724138122,,,,,,0,,
2001-05-07,8.164279849104172,301.7142833968001,602.2979274655993,0.0,602.2979274655993,135.77142752856005,,,,,,0,,
2001-05-08,4.039151636042691,90.8933521720268,204.4045137330732,0.0,204.4045137330732,40.90200847741206,,,,,,0,,
2001-05-09,5.051242937219424,128.7996008408564,272.0740794273247,0.0,272.0740794273247,57.95982037838539,,,,,,0,,
2001-05-10,5.001203118691934,139.58332720771406,290.7733410714037,0.0,290.7733410714037,62.81249724347133,,,,,,0,,
2001-05-11,7.445095081647849,307.4811483273901,598.8204348639886,0.0,598.8204348639886,138.36651674732553,,,,,,0,,
2001-05-12,7.370444173865192,283.750980650385,552.052701101948,0.0,552.052701101948,127.68794129267324,,,,,,0,,
2001-05-13,8.433994237820917,293.9449310948449,573.1454968396562,0.0,573.1454968396562,132.2752189926802,,,,,,0,,
2001-05-14,9.25636640673427,295.05901816984,581.9108665287481,0.0,581.9108665287481,132.776558176428,,,,,,0,,
2001-05-15,10.223452561000505,326.4786592548089,657.1938794646406,0.0,657.1938794646406,146.91539666466403,,,,,,0,,
2001-05-16,7.92353470579596,142.63789302110646,300.85447916015954,0.0,300.85447916015954,64.18705185949791,,,,,,0,,
2001-05-17,9.659116393688008,306.5659649024404,609.4443118230738,0.0,609.4443118230738,137.95468420609816,,,,,,0,,
2001-05-18,9.002872237244349,250.57411538561163,498.0896933407821,0.0,498.0896933407821,112.75835192352524,,,,,,0,,
2001-05-19,9.679678139967075,327.89631476004894,678.4766394197931,0.0,678.4766394197931,147.55334164202202,,,,,,0,,
2001-05-20,8.47175169670343,334.17260787884373,696.4534341295545,0.0,696.4534341295545,150.3776735454797,,,,,,0,,
2001-05-21,7.567206578637206,228.37152164522536,486.41469979534446,0.0,486.41469979534446,102.7671847403514,,,,,,0,,
2001-05-22,3.4614663000588526,74.54017741978154,179.33381255064137,0.0,179.33381255064137,33.5430798389017,,,,,,0,,
2001-05-23,1.6041121079140983,29.5193442360808,73.34741681627911,0.0,73.34741681627911,13.28370490623636,,,,,,0,,
2001-05-24,3.2800396682698687,67.55902416422019,152.0208947909994,0.0,152.0208947909994,30.401560873899086,,,,,,0,,
2001-05-25,10.489620855579249,304.3139828400063,599.3471831306805,0.0,599.3471831306805,136.94129227800283,,,,,,0,,
2001-05-26,9.13885894373945,238.52032804489104,467.3477063750212,0.0,467.3477063750212,107.33414762020097,,,,,,0,,
2001-05-27,4.844631006895455,94.87003718440714,197.1181128807364,0.0,197.1181128807364,42.69151673298321,,,,,,0,,
2001-05-28,9.874452284776227,281.0838171516854,538.3493928338077,0.0,538.3493928338077,126.48771771825844,,,,,,0,,
2001-05-29,7.757790464898881,146.77231583713225,275.2165098783248,0.0,275.2165098783248,66.04754212670952,,,,,,0,,
2001-05-30,5.528612110730947,95.88491624345362,189.9536608615888,0.0,189.9536608615888,43.148212309554125,,,,,,0,,
2001-05-31,6.914983013623017,148.85366377327574,296.1527788769932,0.0,296.1527788769932,66.98414869797409,,,,,,0,,
2001-06-01,8.35849044138872,199.1532661737872,377.4466793456903,0.0,377.4466793456903,89.61896977820423,,,,,,0,,
2001-06-02,10.058076445329895,283.59721416141804,529.2902841400346,0.0,529.2902841400346,127.61874637263811,,,,,,0,,
2001-06-03,12.08995068021839,314.3110041003672,585.6931009500586,0.0,585.6931009500586,141.43995184516524,,,,,,0,,
2001-06-04,11.092397979076171,338.4717183982328,641.1134675081495,0.0,641.1134675081495,152.31227327920476,,,,,,0,,
2001-06-05,7.491391713415322,126.20932193845488,240.51249814561217,0.0,240.51249814561217,56.79419487230469,,,,,,0,,
2001-06-06,3.452621816696856,44.68898629758024,92.5642784488444,0.0,92.5642784488444,20.11004383391111,,,,,,0,,
2001-06-07,7.755404935066051,213.0130902013429,416.12367077753794,0.0,416.12367077753794,95.8558905906043,,,,,,0,,
2001-06-08,8.011101119946677,250.6830290103485,479.7965545017884,0.0,479.7965545017884,112.80736305465682,,,,,,0,,
2001-06-09,8.029973737698127,243.8367961472054,462.76890662886746,0.0,462.76890662886746,109.72655826624244,,,,,,0,,
2001-06-10,8.695459914632254,211.1909615584492,390.5267233581197,0.0,390.5267233581197,95.03593270130214,,,,,,0,,
2001-06-11,9.81868653401143,228.9503872661539,422.7867875473253,0.0,422.7867875473253,103.02767426976926,,,,,,0,,
2001-06-12,8.193159285837906,147.8913655085099,270.888876593361,0.0,270.888876593361,66.55111447882945,,,,,,0,,
2001-06-13,6.613982310052055,132.15376631550788,243.4189480189229,0.0,243.4189480189229,59.46919484197855,,,,,,0,,
2001-06-14,1.6637361179597625,23.9895824792717,53.65002600840895,0.0,53.65002600840895,10.795312115672266,,,,,,0,,
2001-06-15,3.297479675398075,47.06299466701833,96.7919622774545,0.0,96.7919622774545,21.17834760015825,,,,,,0,,
2001-06-16,6.165572416109132,96.84821036186364,189.6416995731801,0.0,189.6416995731801,43.58169466283864,,,,,,0,,
2001-06-17,10.81243160902618,210.82736981970552,389.5229652924457,0.0,389.5229652924457,94.87231641886748,,,,,,0,,
2001-06-18,12.141953471728904,275.8829282482617,523.6160659527708,0.0,523.6160659527708,124.14731771171776,,,,,,0,,
2001-06-19,10.852338068851385,246.616560182534,493.6402236649196,0.0,493.6402236649196,110.9774520821403,,,,,,0,,
2001-06-20,8.634191681994576,175.1969203588861,341.474323730372,0.0,341.474323730372,78.83861416149875,,,,,,0,,
2001-06-21,3.9104934154775903,54.43551534422042,107.81111840624344,0.0,107.81111840624344,24.49598190489919,,,,,,0,,
2001-06-22,6.517157751231573,88.9935481473802,169.71139739640034,0.0,169.71139739640034,40.04709666632109,,,,,,0,,
2001-06-23,9.055747679686675,124.3447377755072,236.30991756947068,0.0,236.30991756947068,55.95513199897824,,,,,,0,,
2001-06-24,10.034046828370968,155.66070737689714,289.488321753839,0.0,289.488321753839,70.04731831960372,,,,,,0,,
2001-06-25,11.553223958416964,215.6760784845875,412.2086380434526,0.0,412.2086380434526,97.05423531806436,,,,,,0,,
2001-06-26,12.396871158906386,284.92608183870686,532.4609724764391,0.0,532.4609724764391,128.2167368274181,,,,,,0,,
2001-06-27,11.256759464154834,278.36109711043474,512.7927387952795,0.0,512.7927387952795,125.26249369969564,,,,,,0,,
2001-06-28,10.892281838508922,217.35217457823435,394.22463416556457,0.0,394.22463416556457,97.80847856020546,,,,,,0,,
2001-06-29,10.856477241898087,207.51685835304647,375.6157281681269,0.0,375.6157281681269,93.38258625887092,,,,,,0,,
2001-06-30,5.8294214770103245,68.91145232319816,142.16027122922222,0.0,142.16027122922222,31.010153545439174,,,,,,0,,
2001-07-01,10.86941307736319,334.9236050173636,647.2145007907717,0.0,647.2145007907717,150.71562225781364,,,,,,0,,
2001-07-02,12.98633800774697,315.34820752598625,609.0790659463172,0.0,609.0790659463172,141.90669338669383,,,,,,0,,
2001-07-03,12.083979942528767,337.9870896510933,649.2842762973141,0.0,649.2842762973141,152.094190342992,,,,,,0,,
2001-07-04,8.85325640433039,346.7971143822649,674.3402427400762,0.0,674.3402427400762,156.0587014720192,,,,,,0,,
2001-07-05,9.218713381523552,289.8323327594746,551.1032618082427,0.0,551.1032618082427,130.42454974176357,,,,,,0,,
2001-07-06,6.545349463847964,161.88293107847355,319.981725677537,0.0,319.981725677537,72.8473189853131,,,,,,0,,
2001-07-07,7.541482079132948,224.25346416522103,422.21920815048,0.0,422.21920815048,100.91405887434946,,,,,,0,,
2001-07-08,9.013453358341716,254.898801041146,486.2566454435382,0.0,486.2566454435382,114.70446046851568,,,,,,0,,
2001-07-09,9.61316662709782,257.7410629789032,499.0243227099986,0.0,499.0243227099986,115.98347834050644,,,,,,0,,
2001-07-10,10.946298667952089,274.8110024730363,527.6985471760844,0.0,527.6985471760844,123.66495111286632,,,,,,0,,
2001-07-11,9.37291329315076,354.84573307571264,698.9553128440542,0.0,698.9553128440542,159.68057988407068,,,,,,0,,
2001-07-12,9.215412118384402,345.4255886568374,707.4226211085902,0.0,707.4226211085902,155.44151489557683,,,,,,0,,
2001-07-13,8.60895584426098,348.1919526965355,736.3131958848471,0.0,736.3131958848471,156.68637871344097,,,,,,0,,
2001-07-14,9.405906458147928,253.0193362931408,542.1502025794848,0.0,542.1502025794848,113.85870133191337,,,,,,0,,
2001-07-15,11.273942811771116,234.50792726641487,503.03354695159845,0.0,503.03354695159845,105.5285672698867,,,,,,0,,
2001-07-16,11.206554332252242,332.5476008189917,720.395283701207,0.0,720.395283701207,149.64642036854627,,,,,,0,,
2001-07-17,9.889021539437238,287.234366772075,586.0529268067316,0.0,586.0529268067316,129.25546504743377,,,,,,0,,
2001-07-18,8.52647530641004,182.12941861649333,359.7039453783068,0.0,359.7039453783068,81.95823837742199,,,,,,0,,
2001-07-19,8.137007466459288,175.87251136855517,342.922161414132,0.0,342.922161414132,79.14263011584983,,,,,,0,,
2001-07-20,10.229145404743816,258.37598335277266,493.9709472074166,0.0,493.9709472074166,116.26919250874772,,,,,,0,,
2001-07-21,9.152707159109935,208.9116971027105,403.327547893859,0.0,403.327547893859,94.01026369621972,,,,,,0,,
2001-07-22,9.677413497024316,258.4369949268874,488.93654816349255,0.0,488.93654816349255,116.29664771709932,,,,,,0,,
2001-07-23,9.078581237207402,240.64235129517783,450.861524452144,0.0,450.861524452144,108.28905808283002,,,,,,0,,
2001-07-24,7.631299149228969,213.6959253425398,403.34174267575054,0.0,403.34174267575054,96.16316640414291,,,,,,0,,
2001-07-25,6.866454577144649,168.97519103321233,312.1081485487514,0.0,312.1081485487514,76.03883596494555,,,,,,0,,
2001-07-26,3.739883429442509,57.12046321357277,120.5591733075366,0.0,120.5591733075366,25.704208446107742,,,,,,0,,
2001-07-27,7.480920403273787,184.43055032317827,340.89408233761696,0.0,340.89408233761696,82.99374764543022,,,,,,0,,
2001-07-28,7.994960766464237,176.87052688995982,322.37114661109257,0.0,322.37114661109257,79.59173710048192,,,,,,0,,
2001-07-29,10.560191825044347,244.69542553698784,438.4815172328372,0.0,438.4815172328372,110.11294149164452,,,,,,0,,
2001-07-30,11.13644247277072,305.3358101372915,547.7327080642173,0.0,547.7327080642173,137.40111456178118,,,,,,0,,
2001-07-31,9.118268013298454,209.53769010429565,376.4295693389131,0.0,376.4295693389131,94.29196054693304,,,,,,0,,
2001-08-01,8.284355215364316,230.5818409100173,426.8879977438667,0.0,426.8879977438667,103.7618284095078,,,,,,0,,
2001-08-02,8.984329790781763,184.6825341333944,331.92548431925576,0.0,331.92548431925576,83.10714036002749,,,,,,0,,
2001-08-03,11.70337042017773,291.1016807121534,519.6456951447755,0.0,519.6456951447755,130.995756320469,,,,,,0,,
2001-08-04,9.59673819448483,227.7787626270824,413.06573882823136,0.0,413.06573882823136,102.50044318218708,,,,,,0,,
2001-08-05,5.247358201874182,77.23511682415831,140.33683950345312,0.0,140.33683950345312,34.75580257087124,,,,,,0,,
2001-08-06,6.715540170061581,153.56349152776704,273.3170007120735,0.0,273.3170007120735,69.10357118749518,,,,,,0,,
2001-08-07,4.237498901088977,92.24156348252036,171.80524843199706,0.0,171.80524843199706,41.50870356713416,,,,,,0,,
2001-08-08,6.795535706639148,195.61507256926643,358.0277324875927,0.0,358.0277324875927,88.0267826561699,,,,,,0,,
2001-08-09,6.844461789742351,138.510264445096,267.1331341935627,0.0,267.1331341935627,62.3296190002932,,,,,,0,,
2001-08-10,9.617609379583088,154.16467834807293,286.7287910934535,0.0,286.7287910934535,69.37410525663282,,,,,,0,,
2001-08-11,5.099972532047356,45.33829216294288,82.9633508914459,0.0,82.9633508914459,20.402231473324296,,,,,,0,,
2001-08-12,8.106033913968044,161.3794629269588,290.3477221250839,0.0,290.3477221250839,72.62075831713146,,,,,,0,,
2001-08-13,8.486909715306913,206.8809448667644,382.0756147129762,0.0,382.0756147129762,93.09642519004396,,,,,,0,,
2001-08-14,8.4193800013917,222.75942121818647,414.54053558626407,0.0,414.54053558626407,100.24173954818392,,,,,,0,,
2001-08-15,8.10615746059189,220.5118991394216,408.1791273793195,0.0,408.1791273793195,99.23035461273972,,,,,,0,,
